PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
Trey Lyles,536.0,0.041,0.909,0.3,0.096,1.077,0.7,0.0,0.0,0.0,0.158,0.906,1.1,0.022,0.917,0.2,0.432,0.927,2.9,0.0,0.0,0.0,0.108,1.052,0.7,0.02,0.455,0.1,0.058,0.903,0.4,0.041,0.227,0.3
Tristan Thompson,582.2,0.0,0.0,0.0,0.073,1.419,0.5,0.0,0.0,0.0,0.21,1.29,1.5,0.058,0.824,0.4,0.025,1.067,0.2,0.0,0.0,0.0,0.283,1.12,2.0,0.0,0.0,0.0,0.235,1.043,1.7,0.112,0.667,0.8
Troy Daniels,206.4,0.0,0.0,0.0,0.098,1.429,0.5,0.084,0.278,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.372,1.475,1.9,0.102,1.0,0.5,0.0,0.0,0.0,0.242,0.962,1.2,0.0,0.0,0.0,0.051,0.455,0.3
Ty Lawson,392.2,0.079,0.625,0.6,0.212,0.977,1.6,0.328,0.654,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.922,1.9,0.037,0.733,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.154,0.5
Tyler Ennis,239.20000000000002,0.069,0.882,0.4,0.15,0.865,0.8,0.401,0.788,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.98,1.1,0.049,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.5,0.4
Tyler Johnson,313.2,0.05,1.0,0.4,0.114,0.778,1.0,0.278,0.932,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.268,1.035,2.4,0.095,1.233,0.8,0.038,1.833,0.3,0.044,1.5,0.4,0.035,1.091,0.3,0.079,0.32,0.7
Tyler Zeller,384.0,0.0,0.0,0.0,0.104,1.3,0.7,0.0,0.0,0.0,0.345,0.955,2.2,0.063,0.917,0.4,0.097,0.73,0.6,0.0,0.0,0.0,0.167,1.141,1.1,0.029,0.727,0.2,0.107,0.927,0.7,0.084,0.563,0.5
Tyreke Evans,412.5,0.174,0.77,3.0,0.146,1.065,2.5,0.39,0.843,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.113,1.229,1.9,0.068,0.655,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.023,1.0,0.4,0.054,0.435,0.9
Tyson Chandler,481.80000000000007,0.0,0.0,0.0,0.05,1.375,0.4,0.0,0.0,0.0,0.18,1.138,1.3,0.083,0.85,0.6,0.041,0.4,0.3,0.0,0.0,0.0,0.267,1.14,2.0,0.0,0.0,0.0,0.215,1.26,1.6,0.151,0.178,1.1
Tyus Jones,181.3,0.079,1.125,0.4,0.173,0.914,0.9,0.406,0.537,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.6,0.4
Victor Oladipo,1216.7999999999997,0.073,0.955,1.2,0.179,1.091,3.0,0.325,0.804,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.175,1.019,3.0,0.086,0.802,1.5,0.046,1.368,0.8,0.046,0.982,0.8,0.019,1.0,0.3,0.047,0.552,0.8
Vince Carter,408.0,0.049,0.3,0.3,0.095,0.769,0.7,0.163,0.821,1.1,0.0,0.0,0.0,0.083,0.735,0.6,0.283,1.155,1.9,0.078,0.688,0.5,0.041,1.412,0.3,0.08,1.273,0.6,0.049,0.85,0.3,0.068,1.0,0.5
Wayne Ellington,615.6,0.024,0.867,0.2,0.16,1.059,1.3,0.178,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.319,1.06,2.6,0.071,0.689,0.6,0.041,1.385,0.3,0.148,0.806,1.2,0.016,1.1,0.1,0.04,0.2,0.3
Wesley Johnson,576.0,0.019,0.909,0.1,0.207,1.165,1.5,0.021,0.75,0.2,0.058,0.912,0.4,0.0,0.0,0.0,0.415,0.951,3.0,0.085,0.72,0.6,0.055,1.531,0.4,0.06,0.657,0.4,0.022,0.692,0.2,0.053,0.226,0.4
Wesley Matthews,990.5999999999998,0.058,0.93,0.7,0.109,1.111,1.4,0.092,0.736,1.2,0.013,0.692,0.2,0.099,0.898,1.3,0.362,1.115,4.6,0.066,0.723,0.8,0.027,0.852,0.3,0.119,0.949,1.5,0.011,1.091,0.1,0.044,0.909,0.6
Will Barton,1221.8,0.074,0.703,1.1,0.223,1.114,3.3,0.24,0.891,3.6,0.0,0.0,0.0,0.008,0.2,0.1,0.226,0.968,3.4,0.07,0.756,1.0,0.04,1.367,0.6,0.032,1.0,0.5,0.033,1.025,0.5,0.054,0.773,0.8
Willie Cauley-Stein,448.8,0.029,1.0,0.2,0.182,1.272,1.2,0.0,0.0,0.0,0.142,1.143,1.0,0.056,0.52,0.4,0.045,0.6,0.3,0.0,0.0,0.0,0.286,1.197,1.9,0.0,0.0,0.0,0.189,0.952,1.3,0.068,0.533,0.5
Willie Reed,152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,1.182,1.1,0.086,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.185,1.4,0.0,0.0,0.0,0.224,1.077,1.0,0.0,0.0,0.0
Xavier Munford,75.60000000000001,0.0,0.0,0.0,0.175,0.647,1.2,0.392,0.763,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.216,1.143,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach LaVine,1189.0,0.082,0.918,1.2,0.215,1.218,3.1,0.291,0.718,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.141,1.155,2.0,0.107,1.008,1.6,0.019,1.174,0.3,0.073,0.874,1.1,0.014,1.824,0.2,0.054,0.516,0.8
Zach Randolph,1101.6000000000001,0.158,0.886,2.6,0.031,1.176,0.5,0.0,0.0,0.0,0.097,0.963,1.6,0.362,0.845,5.9,0.1,0.847,1.6,0.0,0.0,0.0,0.062,1.333,1.0,0.013,1.071,0.2,0.117,1.178,1.9,0.054,0.567,0.9
Zaza Pachulia,714.4,0.056,1.025,0.5,0.041,1.172,0.4,0.0,0.0,0.0,0.179,0.969,1.7,0.042,0.867,0.4,0.091,0.738,0.9,0.0,0.0,0.0,0.314,1.031,3.0,0.0,0.0,0.0,0.151,0.917,1.4,0.116,0.422,1.1
